MAC,Accel,Load,V,Fxw,Zfore,Zaft,Pitch
28,1,5.5,0.235995556,0.270530648,0.398241534,0.486031501,0.258394669
28,1,5.5,0.115202556,0.403181468,0.600340534,0.227835501,0.252901669
28,1,5.5,0.061632556,0.267371828,0.658082534,0.399966501,0.252901669
28,1,5.5,0.129368556,0.431601038,0.831310534,0.256524501,0.241915669
28,1,5.5,0.206376556,0.933765128,0.340498534,0.399966501,0.241915669
28,1,5.5,0.104643556,0.390546188,0.600340534,0.199147501,0.241915669
28,1,5.5,0.184999556,0.538981298,-0.381282466,-0.661505499,0.241915669
28,1,5.5,0.144821556,0.450553958,0.715825534,0.113082501,0.258394669
28,1,5.5,0.216678556,0.444236318,0.860181534,-0.087736499,0.258394669
28,1,5.5,0.161819556,0.270530648,0.340498534,-0.173802499,0.263887669
28,1,5.5,0.213845556,0.444236318,0.802438534,-0.403309499,0.269381669
28,1,5.5,0.131171556,0.396863828,0.167271534,-0.345932499,0.280367669
28,1,5.5,0.197104556,0.589512608,0.369370534,-0.087736499,0.280367669
28,1,5.5,0.102067556,0.551616578,0.658082534,0.084393501,0.285860669
28,1,5.5,0.127050556,0.829543688,0.571468534,-0.030360499,0.291353669
28,1,5.5,0.222859556,0.387387368,0.340498534,-0.604128499,0.291353669
28,1,5.5,0.227753556,0.460030418,0.773567534,0.055705501,0.285860669
28,1,5.5,0.137352556,0.298960028,0.571468534,-0.345932499,0.285860669
28,1,5.5,0.237025556,0.589512608,0.455983534,0.141770501,0.285860669
28,1,5.5,0.246297556,0.734798708,0.600340534,0.227835501,0.291353669
28,1,5.5,0.260462556,0.608465528,0.427112534,-0.317244499,0.307833669
28,1,5.5,0.266128556,0.551616578,0.571468534,-0.345932499,0.318819669
28,1,5.5,0.222859556,0.652679198,0.398241534,-0.374621499,0.318819669
28,1,5.5,0.229041556,0.460030418,0.715825534,0.285212501,0.329805669
28,1,5.5,0.292141556,0.526355828,-0.063698466,0.199147501,0.329805669
28,1,5.5,0.242691556,0.700051688,-0.381282466,-0.145113499,0.335299669
28,1,5.5,0.288020556,0.469506878,0.109528534,-0.145113499,0.335299669
28,1,5.5,0.291626556,0.602147888,0.225013534,-0.202490499,0.335299669
28,1,5.5,0.317896556,0.674790938,0.167271534,-0.145113499,0.335299669
28,1,5.5,0.307852556,0.586353788,-0.063698466,-0.661505499,0.340792669
28,1,5.5,0.305019556,0.333697238,0.167271534,-0.575440499,0.340792669
28,1,5.5,0.334637556,0.482132348,0.427112534,-0.632817499,0.335299669
28,1,5.5,0.334895556,0.526355828,0.369370534,-0.604128499,0.335299669
28,1,5.5,0.352408556,0.485291168,0.398241534,-0.374621499,0.335299669
28,1,5.5,0.356014556,0.794796668,0.773567534,-0.546751499,0.346285669
28,1,5.5,0.368119556,0.700051688,0.946795534,-0.259867499,0.357271669
28,1,5.5,0.351893556,0.804273128,0.225013534,-0.030360499,0.346285669
28,1,5.5,0.344682556,0.608465528,0.484855534,-0.259867499,0.346285669
28,1,5.5,0.347515556,0.829543688,0.658082534,-0.145113499,0.340792669
28,1,5.5,0.387178556,0.475814708,0.022915534,-0.604128499,0.346285669
28,1,5.5,0.377391556,0.813749588,0.282756534,-0.460686499,0.357271669
28,1,5.5,0.390526556,0.854804438,0.225013534,-0.059048499,0.368258669
28,1,5.5,0.421947556,0.722163428,0.658082534,-0.145113499,0.368258669
28,1,5.5,0.425553556,0.804273128,0.802438534,-0.489375499,0.362764669
28,1,5.5,0.430704556,0.677949758,0.686953534,-0.518063499,0.362764669
28,1,5.5,0.447188556,0.655838018,0.773567534,0.141770501,0.368258669
28,1,5.5,0.450536556,0.598989068,0.225013534,-0.345932499,0.368258669
28,1,5.5,0.443067556,0.554775398,1.120022534,0.256524501,0.368258669
28,1,5.5,0.475003556,0.744265358,0.889052534,-0.087736499,0.368258669
28,1,5.5,0.485820556,0.712686968,1.350992534,0.113082501,0.373751669
28,1,5.5,0.494577556,0.813749588,0.629211534,-0.604128499,0.384737669
28,1,5.5,0.501274556,0.867439718,0.658082534,-0.317244499,0.395723669
28,1,5.5,0.484790556,0.731639888,1.062280534,0.170459501,0.406710669
28,1,5.5,0.537588556,0.668473298,1.004537534,0.141770501,0.406710669
28,1,5.5,0.537588556,0.741106538,1.350992534,0.313901501,0.406710669
28,1,5.5,0.543770556,0.687416408,1.033408534,0.399966501,0.412203669
28,1,5.5,0.549951556,0.779012378,1.148893534,-0.173802499,0.417696669
28,1,5.5,0.572100556,0.406340288,0.975666534,0.141770501,0.423189669
28,1,5.5,0.584463556,0.737957528,1.379863534,-0.001671499,0.423189669
28,1,5.5,0.595023556,1.012716008,1.639705534,-0.604128499,0.423189669
28,1,5.5,0.597083556,0.832702508,1.206636534,-0.202490499,0.423189669
28,1,5.5,0.602749556,0.564251858,1.033408534,-0.030360499,0.439669669
28,1,5.5,0.611506556,0.826384868,1.235507534,-0.087736499,0.439669669
28,1,5.5,0.634428556,0.867439718,0.773567534,0.027016501,0.439669669
28,1,5.5,0.622581556,0.703210508,1.264378534,-0.317244499,0.439669669
28,1,5.5,0.636746556,0.804273128,0.946795534,-0.231179499,0.450655669
28,1,5.5,0.648593556,0.772694738,0.946795534,0.027016501,0.450655669
28,1,5.5,0.647048556,0.905335748,1.293250534,0.141770501,0.450655669
28,1,5.5,0.667395556,0.927447488,1.264378534,-0.546751499,0.450655669
28,1,5.5,0.684908556,1.022192468,1.437606534,-0.317244499,0.461641669
28,1,5.5,0.699074556,0.955867058,0.773567534,-0.116425499,0.461641669
28,1,5.5,0.699331556,0.845327978,1.033408534,0.342589501,0.467135669
28,1,5.5,0.723026556,0.804273128,1.437606534,-0.259867499,0.472628669
28,1,5.5,0.733071556,1.170627578,1.350992534,0.055705501,0.472628669
28,1,5.5,0.747236556,1.006398368,1.928417534,0.027016501,0.472628669
28,1,5.5,0.755735556,0.955867058,1.928417534,0.744227501,0.467135669
28,1,5.5,0.775052556,0.899018108,1.610833534,0.141770501,0.472628669
28,1,5.5,0.794626556,1.025351288,1.495348534,0.199147501,0.483614669
28,1,5.5,0.794368556,0.971661158,1.437606534,0.199147501,0.489107669
28,1,5.5,0.808533556,1.325380328,1.726318534,0.084393501,0.489107669
28,1,5.5,0.820381556,0.848486798,1.726318534,0.256524501,0.483614669
28,1,5.5,0.830683556,0.936923948,1.668576534,0.227835501,0.483614669
28,1,5.5,0.837894556,0.832702508,1.755190534,0.600785501,0.500094669
28,1,5.5,0.860559556,1.104311978,1.812932534,0.199147501,0.500094669
28,1,5.5,0.863650556,1.221158888,1.812932534,0.113082501,0.489107669
28,1,5.5,0.888632556,1.224317708,2.621327534,-0.288555499,0.489107669
28,1,5.5,0.890693556,1.028510108,2.476971534,0.543408501,0.494600669
28,1,5.5,0.904343556,1.015874828,1.899546534,0.572097501,0.494600669
28,1,5.5,0.908464556,1.249588268,2.534714534,0.658162501,0.516573669
28,1,5.5,0.946066556,1.259064728,2.534714534,0.055705501,0.511080669
28,1,5.5,0.928553556,1.104311978,2.246001534,0.658162501,0.511080669
28,1,5.5,0.950187556,1.281166658,1.841803534,0.399966501,0.511080669
28,1,5.5,0.965898556,1.341174428,1.812932534,0.715539501,0.511080669
28,1,5.5,0.957656556,1.126413908,2.159387534,0.916358501,0.522066669
28,1,5.5,1.002985556,1.309596038,2.130516534,0.887669501,0.522066669
28,1,5.5,1.014318556,1.325380328,2.505842534,0.486031501,0.522066669
28,1,5.5,1.045739556,1.521197738,2.621327534,1.002423501,0.522066669
28,1,5.5,1.043679556,1.385388098,2.448100534,0.658162501,0.538546669
28,1,5.5,1.057329556,1.328539148,2.938911534,0.973735501,0.549532669
28,1,5.5,1.066601556,1.350650888,3.112139534,1.088489501,0.566012669
28,1,5.5,1.078706556,1.180104038,2.938911534,0.830293501,0.571505669
28,1,5.5,1.118626556,1.407499838,2.563585534,0.887669501,0.576998669
28,1,5.5,1.110642556,1.388546918,3.516336534,0.686850501,0.593477669
28,1,5.5,1.102143556,1.609625078,2.967782534,1.289308501,0.593477669
28,1,5.5,1.119399556,1.574887868,3.083267534,1.404061501,0.604464669
28,1,5.5,1.149018556,1.410658658,2.910040534,0.945046501,0.615450669
28,1,5.5,1.164986556,1.473825248,3.083267534,1.174554501,0.615450669
28,1,5.5,1.183530556,1.511721278,3.141010534,0.973735501,0.626436669
28,1,5.5,1.186620556,1.606466258,2.938911534,0.600785501,0.637423669
28,1,5.5,1.201043556,1.609625078,3.343109534,0.572097501,0.642916669
28,1,5.5,1.224223556,1.704370058,3.545207534,1.289308501,0.642916669
28,1,5.5,1.241736556,1.824385598,3.631821534,0.772916501,0.637423669
28,1,5.5,1.250751556,1.656997568,3.545207534,1.633569501,0.642916669
28,1,5.5,1.261053556,1.356968528,4.064890534,1.461438501,0.653902669
28,1,5.5,1.321578556,1.442237048,3.862791534,1.891765501,0.670382669
28,1,5.5,1.295307556,1.641203468,3.891663534,1.748323501,0.670382669
28,1,5.5,1.301489556,1.758060188,3.227624534,1.863076501,0.675875669
28,1,5.5,1.326214556,1.701211238,3.660693534,1.231931501,0.681368669
28,1,5.5,1.317199556,1.483291898,3.631821534,1.920453501,0.697847669
28,1,5.5,1.379012556,1.777013108,4.353603534,2.293403501,0.703341669
28,1,5.5,1.346045556,1.912812938,4.209246534,2.149961501,0.719820669
28,1,5.5,1.394980556,1.868599268,4.036019534,2.436845501,0.725313669
28,1,5.5,1.384163556,2.095995068,3.833920534,1.834388501,0.730806669
28,1,5.5,1.428204556,1.837020878,4.786672534,2.149961501,0.747286669
28,1,5.5,1.425886556,1.960185428,4.959899534,3.067991501,0.780245669
28,1,5.5,1.437476556,1.745424908,4.728929534,2.953237501,0.780245669
28,1,5.5,1.465292556,1.612783898,4.440217534,2.379468501,0.818697669
28,1,5.5,1.489502556,2.035987298,4.902157534,2.494222501,0.818697669
28,1,5.5,1.497228556,2.216010608,4.873285534,2.809795501,0.857149669
28,1,5.5,1.494653556,1.994932448,4.526830534,3.268810501,0.901095669
28,1,5.5,1.467867556,2.020193198,4.873285534,3.096679501,0.912081669
28,1,5.5,1.482805556,2.146526378,4.122633534,3.498318501,0.945040669
28,1,5.5,1.555693556,2.219169428,4.122633534,4.043398501,0.956026669
28,1,5.5,1.529422556,1.859122808,4.469088534,4.301594501,0.994478669
28,1,5.5,1.604370556,1.824385598,4.324731534,4.559790501,1.010958669
28,1,5.5,1.564707556,2.411818208,4.036019534,4.215529501,1.060396669
28,1,5.5,1.624459556,2.430771128,4.555702534,4.502413501,1.060396669
28,1,5.5,1.638110556,2.193898868,4.007148534,4.473725501,1.137301669
28,1,5.5,1.675455556,2.468667158,4.007148534,4.703232501,1.137301669
28,1,5.5,1.709967556,2.329698698,4.613444534,4.961428501,1.236178669
28,1,5.5,1.606173556,2.528674928,4.440217534,4.789298501,1.236178669
28,1,5.5,1.666440556,2.203375328,4.584573534,5.879459501,1.335054669
28,1,5.5,1.730571556,2.332857518,4.469088534,5.707328501,1.335054669
28,1,5.5,1.737525556,2.253906638,3.862791534,6.826178501,1.395479669
28,1,5.5,1.791096556,2.121255818,3.429722534,6.625358501,1.516329669
28,1,5.5,1.774355556,2.594990528,3.343109534,6.281097501,1.516329669
28,1,5.5,1.799595556,2.620261088,3.227624534,6.912243501,1.615206669
28,1,5.5,1.672107556,2.212851788,3.227624534,7.772897501,1.615206669
28,1,5.5,1.719754556,2.553935678,3.227624534,7.600766501,1.697603669
28,1,5.5,1.782339556,2.282326208,2.736812534,7.256504501,1.697603669
28,1,5.5,1.868877556,2.345492798,3.458594534,7.199128501,1.763521669
28,1,5.5,1.882785556,2.516039648,2.332615534,7.686831501,1.840426669
28,1,5.5,1.912918556,2.572888598,3.371980534,8.002404501,1.867891669
28,1,5.5,1.962111556,2.636055188,2.794555534,7.772897501,1.917330669
28,1,5.5,1.928372556,2.645521838,3.169881534,8.604862501,1.950289669
28,1,5.5,1.933780556,2.585523878,2.881169534,8.719616501,2.010714669
28,1,5.5,2.011561556,2.715006068,3.198752534,8.461420501,2.049166669
28,1,5.5,1.978079556,2.733958988,3.227624534,8.834369501,2.098604669
28,1,5.5,1.933265556,2.348651618,3.054396534,9.436827501,2.142550669
28,1,5.5,1.946143556,2.730800168,3.198752534,8.949123501,2.164522669
28,1,5.5,2.073374556,2.651839478,2.592456534,9.207319501,2.219454669
28,1,5.5,2.058693556,2.800284398,2.592456534,9.006500501,2.252413669
28,1,5.5,2.072086556,3.015044918,2.303743534,9.264696501,2.301851669
28,1,5.5,2.036286556,2.828703968,2.246001534,9.867154501,2.323824669
28,1,5.5,1.997911556,2.942401868,1.986160534,9.666335501,2.378756669
28,1,5.5,2.145489556,2.607625808,1.899546534,9.408139501,2.406221669
28,1,5.5,2.063587556,2.939243048,2.159387534,9.895842501,2.455660669
28,1,5.5,2.179486556,3.052940948,2.043902534,9.838465501,2.483126669
28,1,5.5,2.173562556,2.705529608,1.524220534,9.666335501,2.521578669
28,1,5.5,2.179228556,3.018193928,1.870675534,10.2114155,2.549044669
28,1,5.5,2.262418556,3.138209468,1.755190534,9.838465501,2.592989669
28,1,5.5,2.213483556,3.011886098,1.581962534,10.2974815,2.614962669
28,1,5.5,2.391967556,3.106631078,0.975666534,10.3261695,2.664400669
28,1,5.5,2.222497556,3.454032608,1.177765534,10.2687925,2.697359669
28,1,5.5,2.178971556,3.005568458,1.293250534,10.6991195,2.719332669
28,1,5.5,2.314186556,3.482461988,1.755190534,10.2974815,2.763277669
28,1,5.5,2.251085556,2.907664658,1.293250534,10.7851855,2.779757669
28,1,5.5,2.285340556,3.520358018,1.668576534,10.4409235,2.807222669
28,1,5.5,2.330927556,3.191899598,1.437606534,11.0146925,2.823702669
28,1,5.5,2.399951556,3.157162388,1.004537534,10.5843655,2.840181669
28,1,5.5,2.312383556,3.239272088,0.744696534,10.7851855,2.851168669
28,1,5.5,2.312898556,3.229795628,0.975666534,10.0679735,2.873140669
28,1,5.5,2.472581556,3.084519338,0.629211534,10.1253505,2.889620669
28,1,5.5,2.584617556,3.536152118,0.513726534,11.1294465,2.889620669
28,1,5.5,2.239496556,3.555095228,0.600340534,10.1827275,2.900606669
28,1,5.5,2.520486556,3.450873788,-0.092569466,10.5843655,2.911593669
28,1,5.5,2.553711556,3.327709238,0.196142534,10.2974815,2.933565669
28,1,5.5,2.437039556,3.580365788,0.080657534,9.293385501,2.950045669
28,1,5.5,2.606252556,3.652999028,-0.756608466,9.465516501,2.977511669
28,1,5.5,2.503230556,3.624579458,0.080657534,9.809777501,2.988497669
28,1,5.5,2.525637556,3.226646618,-0.929836466,10.0392855,3.026949669
28,1,5.5,2.674503556,3.507722738,-0.843222466,9.465516501,3.043429669
28,1,5.5,2.579208556,3.498246278,-1.218548466,9.781089501,3.081881669
28,1,5.5,2.882349556,3.482461988,-1.074192466,9.522892501,3.087374669
28,1,5.5,2.566846556,3.675110768,-1.391776466,9.580269501,3.103853669
28,1,5.5,2.627886556,3.779332208,-0.814351466,9.551581501,3.109346669
28,1,5.5,2.610888556,3.975139808,-0.554509466,9.580269501,3.120333669
28,1,5.5,2.612690556,3.570889328,-0.872093466,8.891746501,3.120333669
28,1,5.5,2.674761556,4.139369018,-1.334033466,8.776993501,3.136812669
28,1,5.5,2.688411556,3.845657618,-1.131934466,9.035189501,3.136812669
28,1,5.5,2.751512556,4.126743548,-1.276291466,8.949123501,3.131319669
28,1,5.5,2.569164556,3.491938448,-0.929836466,9.149942501,3.131319669
28,1,5.5,2.741725556,4.407819668,-1.362904466,8.117158501,3.120333669
28,1,5.5,2.663944556,3.956196698,-0.958707466,8.748304501,3.131319669
28,1,5.5,2.860457556,3.987775088,-1.074192466,7.715520501,3.120333669
28,1,5.5,2.676306556,4.155163118,-1.362904466,8.289289501,3.114840669
28,1,5.5,2.858912556,4.363605998,-0.987578466,7.973716501,3.114840669
28,1,5.5,2.914544556,3.883553648,-1.045321466,8.404043501,3.120333669
28,1,5.5,2.764132556,4.256225738,-1.478389466,8.432731501,3.120333669
28,1,5.5,2.851700556,4.322551148,-1.160806466,8.289289501,3.109346669
28,1,5.5,2.816673556,4.237272818,-1.795973466,7.916339501,3.109346669
28,1,5.5,2.956267556,4.530994028,-1.709359466,7.945027501,3.087374669
28,1,5.5,2.845777556,4.303598228,-0.785479466,7.486012501,3.087374669
28,1,5.5,2.963994556,4.259384558,-0.727737466,7.313881501,3.081881669
28,1,5.5,2.890591556,4.256225738,-0.958707466,7.858962501,3.081881669
28,1,5.5,2.996446556,4.161480758,-0.352411466,7.486012501,3.043429669
28,1,5.5,2.907332556,4.518358748,-0.987578466,7.715520501,3.043429669
28,1,5.5,3.009581556,4.679429138,-0.900964466,7.227816501,3.032442669
28,1,5.5,3.026322556,4.799444678,-1.103063466,6.998308501,3.032442669
28,1,5.5,3.096377556,4.603637078,-1.565003466,7.371258501,3.015963669
28,1,5.5,3.102043556,4.925768048,-0.756608466,7.428635501,3.004976669
28,1,5.5,2.970690556,4.771015298,-1.218548466,6.883555501,2.993990669
28,1,5.5,3.167204556,4.711007528,-0.525638466,7.227816501,2.983004669
28,1,5.5,3.078091556,5.127903098,-0.698866466,7.371258501,2.983004669
28,1,5.5,2.956267556,4.872077918,-0.236926466,6.510605501,2.977511669
28,1,5.5,3.015762556,4.831023068,-0.294668466,7.514701501,2.977511669
28,1,5.5,3.205838556,4.707858518,-0.294668466,6.768801501,2.983004669
28,1,5.5,3.236744556,5.055260048,-0.265797466,7.486012501,2.983004669
28,1,5.5,2.946223556,5.203695158,-0.612252466,6.625358501,2.993990669
28,1,5.5,3.194763556,5.364765548,-1.016449466,7.141751501,2.993990669
28,1,5.5,3.183430556,4.704699698,-0.872093466,7.055685501,3.010470669
28,1,5.5,3.214079556,5.187901058,-0.265797466,6.826178501,3.010470669
28,1,5.5,3.179567556,4.808921138,-0.496767466,7.170439501,3.015963669
28,1,5.5,3.297785556,4.973150348,-0.641123466,6.711424501,3.026949669
28,1,5.5,3.200429556,4.988934638,-0.669994466,7.170439501,3.026949669
28,1,5.5,3.149691556,5.418455678,-0.641123466,6.854866501,3.059908669
28,1,5.5,3.521085556,5.342663618,-0.669994466,7.141751501,3.070894669
28,1,5.5,3.410594556,5.260544108,-0.900964466,7.313881501,3.109346669
28,1,5.5,3.587534556,5.418455678,-0.785479466,6.510605501,3.120333669
28,1,5.5,3.358310556,5.592161348,-1.016449466,6.768801501,3.142305669
28,1,5.5,3.428623556,4.897348478,-1.045321466,7.170439501,3.158785669
28,1,5.5,3.305769556,5.330028338,-0.958707466,7.113062501,3.186251669
28,1,5.5,3.529842556,5.541630038,-1.074192466,6.768801501,3.191744669
28,1,5.5,3.246016556,5.727961178,-1.709359466,6.654047501,3.197237669
28,1,5.5,3.472922556,5.658486758,-0.929836466,7.055685501,3.219210669
28,1,5.5,3.424502556,5.519518298,-1.103063466,7.256504501,3.241182669
28,1,5.5,3.484512556,5.822715968,-0.814351466,7.170439501,3.257662669
28,1,5.5,3.431971556,5.690065148,-0.987578466,7.457324501,3.263155669
28,1,5.5,3.516964556,5.784810128,-0.612252466,7.715520501,3.274141669
28,1,5.5,3.546583556,5.762708198,-0.900964466,7.141751501,3.296114669
28,1,5.5,3.278726556,6.157482218,-0.785479466,7.285193501,3.323580669
28,1,5.5,3.614835556,5.276338208,-0.785479466,7.371258501,3.329073669
28,1,5.5,3.640848556,5.835341438,-1.016449466,7.715520501,3.340059669
28,1,5.5,3.720433556,5.784810128,-1.305162466,7.285193501,3.356539669
28,1,5.5,3.620244556,6.069054878,-1.362904466,8.203223501,3.384005669
28,1,5.5,3.608654556,5.743755278,-2.142428466,7.658143501,3.427950669
28,1,5.5,3.613547556,6.119586188,-1.016449466,8.059781501,3.438936669
28,1,5.5,3.588822556,6.075372518,-0.987578466,8.088470501,3.466402669
28,1,5.5,3.662998556,5.917460948,-1.449518466,8.145847501,3.488375669
28,1,5.5,3.666346556,5.633216198,-1.160806466,8.461420501,3.521334669
28,1,5.5,3.703177556,5.904825668,-1.247419466,8.059781501,3.543306669
28,1,5.5,3.733826556,6.160641038,-1.276291466,8.289289501,3.587252669
28,1,5.5,3.682315556,5.986935368,-1.160806466,9.236008501,3.603731669
28,1,5.5,3.633379556,6.286974218,-1.767102466,8.748304501,3.664156669
28,1,5.5,3.899177556,6.416456408,-1.767102466,9.465516501,3.691622669
28,1,5.5,3.590625556,6.069054878,-1.593874466,9.752400501,3.768526669
28,1,5.5,3.855650556,6.018523568,-1.651617466,9.809777501,3.817965669
28,1,5.5,3.544780556,6.271180118,-1.795973466,9.981908501,3.900362669
28,1,5.5,3.847150556,6.091156808,-1.882587466,10.4696125,3.982760669
28,1,5.5,3.830667556,6.249068378,-2.719853466,10.4696125,4.037691669
28,1,5.5,3.967944556,6.160641038,-2.806467466,10.4409235,4.136568669
28,1,5.5,3.901237556,6.148005758,-2.864209466,11.2442005,4.180513669
28,1,5.5,3.914888556,6.268021298,-3.066308466,10.5843655,4.262911669
28,1,5.5,3.901752556,5.873247278,-3.441634466,10.7278085,4.306856669
28,1,5.5,3.925705556,6.264862478,-3.557119466,10.6417425,4.394747669
28,1,5.5,4.000654556,6.340664348,-3.874703466,11.2442005,4.427706669
28,1,5.5,4.031818556,6.125903828,-4.423256466,11.5310855,4.510103669
28,1,5.5,4.031303556,6.141688118,-4.798582466,10.6704315,4.554049669
28,1,5.5,4.058089556,6.577526798,-5.000681466,11.5310855,4.619967669
28,1,5.5,3.946825556,6.375401558,-5.693591466,10.6991195,4.674898669
28,1,5.5,4.169096556,6.069054878,-6.011175466,11.2728885,4.707857669
28,1,5.5,4.066846556,5.993253008,-5.173909466,11.4737085,4.790255669
28,1,5.5,4.036454556,6.119586188,-5.866818466,10.8712505,4.828707669
28,1,5.5,3.980049556,6.091156808,-6.386501466,11.4163315,4.900118669
28,1,5.5,4.180944556,5.803763048,-6.877312466,11.7032155,4.944063669
28,1,5.5,4.177338556,6.419615228,-8.118775466,11.3302655,5.037447669
28,1,5.5,4.202836556,6.078531338,-8.118775466,11.7892815,5.097872669
28,1,5.5,4.181716556,6.081690158,-8.205388466,11.8466585,5.213228669
28,1,5.5,4.297617556,6.141688118,-8.927169466,11.7605925,5.268160669
28,1,5.5,4.397807556,5.803763048,-9.620079466,12.5351815,5.383516669
28,1,5.5,4.044696556,5.611114268,-10.08201947,11.6745275,5.438448669
28,1,5.5,4.333933556,5.787968948,-10.51508747,12.1909195,5.542818669
28,1,5.5,4.355567556,5.825864978,-11.03476947,11.9040355,5.542818669
28,1,5.5,4.241470556,5.727961178,-11.06364047,12.1909195,5.702120669
28,1,5.5,4.162142556,5.541630038,-11.32348147,12.5638695,5.702120669
28,1,5.5,4.104192556,5.709018068,-11.72767947,12.2196085,5.833956669
28,1,5.5,4.262847556,5.756390558,-11.72767947,12.2769855,5.833956669
28,1,5.5,4.320025556,5.696382788,-11.92977747,12.4778045,5.960299669
28,1,5.5,4.332387556,5.358447908,-12.68042947,12.3630505,5.960299669
28,1,5.5,4.307919556,5.601637808,-13.22898247,12.9081315,6.081148669
28,1,5.5,4.407852556,5.630057378,-12.53607347,13.5679665,6.180025669
28,1,5.5,4.639911556,5.317393058,-13.17124047,13.6827205,6.180025669
28,1,5.5,4.509845556,5.942721698,-13.28672547,13.9696045,6.355806669
28,1,5.5,4.558523556,5.690065148,-14.18173347,13.9122275,6.355806669
28,1,5.5,4.472756556,5.336345978,-14.15286147,14.5146855,6.553560669
28,1,5.5,4.318479556,5.314234238,-14.49931647,13.9122275,6.553560669
28,1,5.5,4.424078556,5.408979218,-15.22109747,14.4859975,6.751314669
28,1,5.5,4.499800556,5.800604228,-15.79852147,14.9737015,6.751314669
28,1,5.5,4.434638556,5.538471218,-17.03998347,14.0556705,6.971041669
28,1,5.5,4.397034556,5.636375018,-17.58853747,14.5146855,6.971041669
28,1,5.5,4.570628556,5.295281318,-17.41530947,14.1991125,7.157808669
28,1,5.5,4.627806556,5.364765548,-18.36805947,14.3999315,7.157808669
28,1,5.5,4.296587556,4.913142578,-18.65677247,13.9696045,7.322603669
28,1,5.5,4.625488556,5.099473718,-19.81162047,14.1417355,7.322603669
28,1,5.5,4.889486556,5.450043878,-20.47565847,13.9982935,7.415987669
28,1,5.5,4.808355556,5.544788858,-20.73549947,13.2523935,7.498385669
28,1,5.5,4.609519556,5.810080688,-21.39953747,13.9982935,7.547823669
28,1,5.5,4.333418556,5.254226468,-21.22630947,13.1950165,7.696138669
28,1,5.5,4.601793556,4.436249048,-21.91921847,13.6827205,7.696138669
28,1,5.5,4.736238556,4.407819668,-22.17905947,13.7400965,7.806002669
28,1,5.5,4.696317556,4.818387788,-22.72761247,13.9122275,7.806002669
28,1,5.5,4.728254556,5.137369748,-22.81422647,14.3138665,7.937838669
28,1,5.5,4.734178556,5.443726238,-23.85358947,13.3097695,7.937838669
28,1,5.5,4.891804556,5.582684888,-23.56487747,13.5392775,8.119112669
28,1,5.5,4.798310556,4.392035378,-24.05568847,13.9982935,8.119112669
28,1,5.5,4.913696556,4.395184388,-24.71972547,13.6827205,8.256441669
28,1,5.5,4.863472556,3.915141848,-25.00843747,14.6007515,8.256441669
28,1,5.5,4.817627556,4.559413598,-25.21053647,14.5720625,8.327852669
28,1,5.5,4.347326556,5.074212968,-25.73021747,13.5392775,8.421236669
28,1,5.5,4.762252556,5.257385288,-26.39425547,13.0515735,8.476168669
28,1,5.5,4.849822556,4.859452448,-26.91393647,13.3384585,8.569552669
28,1,5.5,4.848534556,4.350970718,-27.43361847,12.8507545,8.613497669
28,1,5.5,4.912924556,4.133051378,-27.66458847,13.2810815,8.662935669
28,1,5.5,4.865275556,4.688905598,-27.66458847,13.4245235,8.684908669
28,1,5.5,4.917302556,4.789968218,-27.49136047,12.6212465,8.750826669
28,1,5.5,5.105063556,4.900507298,-27.69345947,13.7114085,8.750826669
28,1,5.5,5.035522556,4.881554378,-28.79056447,13.4819005,8.794771669
28,1,5.5,4.979116556,4.429931408,-29.13701947,14.1417355,8.849703669
28,1,5.5,4.714603556,4.436249048,-29.65670047,14.0269815,8.866182669
28,1,5.5,4.984268556,4.272019838,-30.00315447,13.4245235,8.893648669
28,1,5.5,5.086004556,4.499405828,-30.49396547,14.0269815,8.915621669
28,1,5.5,5.030113556,5.317393058,-30.06089747,14.1130475,8.943087669
28,1,5.5,5.046597556,4.897348478,-29.62782947,14.0556705,8.965059669
28,1,5.5,5.185679556,4.909983758,-30.66719247,12.5925585,9.014498669
28,1,5.5,4.931210556,3.842498798,-30.75380547,12.2482965,9.025484669
28,1,5.5,5.223283556,4.332027608,-30.98477547,11.7319045,9.052950669
28,1,5.5,5.254705556,4.347811898,-31.53332847,11.5597735,9.091402669
28,1,5.5,5.247236556,4.771015298,-31.79316847,12.2482965,9.129854669
28,1,5.5,5.107381556,4.464668618,-31.18687347,11.9327235,9.184786669
28,1,5.5,5.156060556,4.673111498,-31.59107047,11.7032155,9.212252669
28,1,5.5,5.215041556,4.306757048,-31.93752447,11.2728885,9.239718669
28,1,5.5,5.216329556,4.445725508,-32.11075147,11.8179695,9.239718669
28,1,5.5,5.253160556,4.357288358,-32.45720647,11.9327235,9.250704669
28,1,5.5,4.950012556,4.521517568,-32.83253147,11.3015775,9.305636669
28,1,5.5,5.304415556,4.458350978,-32.97688747,11.1294465,9.333101669
28,1,5.5,5.482904556,4.534152848,-33.09237247,11.2728885,9.355074669
28,1,5.5,5.268614556,4.711007528,-33.49656847,12.0761655,9.355074669
28,1,5.5,5.209375556,4.793127038,-33.38108447,13.8835395,9.360567669
28,1,5.5,5.213238556,4.597319438,-34.30496247,13.7974735,9.366060669
28,1,5.5,5.300036556,4.616262548,-34.73802947,14.4286205,9.393526669
28,1,5.5,5.304672556,4.745754548,-34.76690147,9.924531501,9.415499669
