MAX,Load,V,Fxw
31,6,6.901471685,4.017527107
31,6,6.951956685,4.519681387
31,6,6.914350685,4.327032607
31,6,7.011197685,4.563895057
31,6,7.008107685,4.267024837
31,6,7.084864685,4.342816897
31,6,7.006561685,4.064899597
31,6,6.977198685,4.933408327
31,6,6.901729685,4.147009297
31,6,6.682535685,4.721806627
31,6,7.201545685,4.898671117
31,6,7.013773685,4.481785357
31,6,7.126591685,4.380722737
31,6,7.079712685,3.783813667
31,6,7.078682685,4.721806627
31,6,7.299166685,4.172279857
31,6,7.263620685,4.627061647
31,6,7.199484685,4.525999027
31,6,7.257954685,4.544951947
31,6,6.900441685,4.532316667
31,6,7.201030685,4.178597497
31,6,7.188666685,4.819710427
31,6,7.251514685,4.383881557
31,6,7.297105685,4.311238507
31,6,7.230908685,4.210175887
31,6,7.092076685,4.207017067
31,6,7.265423685,4.715488987
31,6,7.201545685,3.597472717
31,6,7.268257685,5.018686657
31,6,7.341408685,4.308079687
31,6,7.252544685,4.548110767
31,6,7.364075685,4.421777587
31,6,7.124530685,5.201858977
31,6,7.290923685,4.781814397
31,6,7.316166685,4.361769817
31,6,7.352484685,4.841822167
31,6,7.759713685,4.816551607
31,6,7.398590685,5.037629767
31,6,7.364847685,4.623902827
31,6,7.497756685,4.860775087
31,6,7.568590685,4.876559377
31,6,7.425120685,4.826028067
31,6,7.475090685,5.151327667
31,6,7.465559685,4.459673617
31,6,7.709485685,4.052264317
31,6,7.498787685,4.983939637
31,6,7.492090685,4.147009297
31,6,7.533560685,5.069217967
31,6,7.544893685,4.762861477
31,6,7.607227685,4.478626537
31,6,7.565242685,4.472308897
31,6,7.525575685,3.910146847
31,6,7.621651685,5.666117227
31,6,7.783152685,4.061740777
31,6,7.647409685,4.756553647
31,6,7.621651685,4.421777587
31,6,7.714894685,3.553259047
31,6,7.533044685,5.043947407
31,6,7.667500685,4.349134537
31,6,7.692742685,4.570212697
31,6,7.810971685,5.037629767
31,6,7.694288685,3.935407597
31,6,7.711545685,5.947203157
31,6,7.816380685,3.932248777
31,6,7.991018685,4.355452177
31,6,7.708197685,5.293445137
31,6,7.855017685,4.573371517
31,6,7.773622685,5.223970717
31,6,7.781349685,4.159644577
31,6,7.442893685,3.644855017
31,6,7.770531685,4.838663347
31,6,7.790364685,3.783813667
31,6,7.647666685,4.889194657
31,6,7.829259685,4.320714967
31,6,7.833122685,4.857616267
31,6,8.046656685,5.542952677
31,6,7.792425685,3.758543107
31,6,7.640196685,5.239755007
31,6,7.724424685,5.255549107
31,6,7.890305685,3.960678157
31,6,7.928427685,4.990257277
31,6,7.926108685,3.932248777
31,6,8.014716685,4.728124267
31,6,7.992049685,4.851298627
31,6,7.857592685,3.976462447
31,6,7.845744685,6.108273547
31,6,7.993337685,4.368087457
31,6,7.949548685,5.448207697
31,6,8.036610685,5.110272817
31,6,7.982518685,4.238595457
31,6,8.002867685,4.677592957
31,6,7.797319685,4.361769817
31,6,8.082202685,5.100796357
31,6,8.034034685,4.743918367
31,6,8.117233685,4.604949907
31,6,8.095596685,4.462832437
31,6,7.995912685,3.651162847
31,6,8.222841685,4.532316667
31,6,8.049231685,4.083842707
31,6,8.079626685,4.099636807
31,6,7.995397685,4.614426367
31,6,7.915548685,4.368087457
31,6,8.225674685,4.409142307
31,6,8.277963685,4.364928637
31,6,8.018579685,4.655491027
31,6,8.099459685,5.126066917
31,6,8.113626685,3.550100227
31,6,8.115687685,4.709181157
31,6,8.234174685,3.363769087
31,6,8.238038685,3.764860747
31,6,8.130627685,4.241754277
31,6,8.158703685,4.661798857
31,6,8.079626685,3.575370787
31,6,7.979942685,4.756553647
31,6,7.853729685,3.812233237
31,6,8.088899685,3.215333977
31,6,8.208159685,4.026993757
31,6,8.108217685,3.951201697
31,6,8.144021685,4.080683887
31,6,8.060565685,3.948042877
31,6,8.342358685,3.509045377
31,6,8.177764685,3.351133807
31,6,8.141703685,4.254389557
31,6,8.174415685,4.033311397
31,6,8.119808685,3.723805897
31,6,8.310161685,4.068058417
31,6,8.287494685,3.562735507
31,6,8.130369685,3.565894327
31,6,8.084520685,3.941725237
31,6,8.203522685,3.329031877
31,6,8.211507685,4.096477987
31,6,8.251690685,4.052264317
31,6,8.149945685,3.796448947
31,6,8.148657685,3.970144807
31,6,8.299085685,3.300602497
31,6,8.161279685,3.749076457
31,6,8.178537685,3.676433407
31,6,8.179309685,3.518521837
31,6,8.122642685,3.464831707
31,6,8.264311685,3.963836977
31,6,8.223613685,3.038469487
31,6,8.147369685,3.442719967
31,6,8.183946685,3.818550877
31,6,8.139127685,3.486943447
31,6,8.056959685,3.234277087
31,6,8.212280685,3.250071187
31,6,8.172612685,3.060581227
31,6,8.181885685,2.792130577
31,6,8.205840685,3.521680657
31,6,8.167461685,3.126896827
31,6,8.034549685,3.351133807
31,6,8.106929685,3.060581227
31,6,8.051292685,3.237435907
31,6,0.221671002,0.077875265
31,6,0.206733002,0.687419615
31,6,0.214202002,0.488443385
31,6,0.215232002,0.788482235
31,6,0.237124002,0.406333685
31,6,0.151616002,0.002073395
31,6,0.229912002,0.703203905
31,6,0.241760002,0.658990235
31,6,0.218323002,0.816901805
31,6,0.187931002,0.712680365
31,6,0.263394002,0.996925115
31,6,0.240730002,0.794790065
31,6,0.270863002,0.501078665
31,6,0.242532002,0.526349225
31,6,0.301770002,0.788482235
31,6,0.301254002,0.523190405
31,6,0.275757002,0.722156825
31,6,0.293270002,0.567404075
31,6,0.330873002,0.621094205
31,6,0.312844002,0.674784335
31,6,0.347356002,0.722156825
31,6,0.355083002,0.854797835
31,6,0.352765002,0.636878495
31,6,0.342978002,0.832695905
31,6,0.334479002,0.747417575
31,6,0.345038002,0.927440885
31,6,0.371824002,0.857956655
31,6,0.379808002,1.063240715
31,6,0.390883002,0.649513775
31,6,0.380581002,0.576880535
31,6,0.396034002,0.737950925
31,6,0.419213002,0.731633285
31,6,0.443166002,1.082193635
31,6,0.445741002,0.864274295
31,6,0.442908002,0.548451155
31,6,0.445226002,1.072717175
31,6,0.479223002,0.864274295
31,6,0.464800002,0.775846955
31,6,0.488495002,0.962178095
31,6,0.497509002,0.839013545
31,6,0.518886002,0.902170325
31,6,0.518371002,0.889544855
31,6,0.518886002,0.756894035
31,6,0.537945002,0.873750755
31,6,0.549020002,0.867433115
31,6,0.553398002,0.892703675
31,6,0.578638002,1.249581665
31,6,0.579411002,0.785323415
31,6,0.596152002,0.681101975
31,6,0.594092002,1.044297605
31,6,0.599243002,1.129566125
31,6,0.627831002,1.274842415
31,6,0.635042002,0.968495735
31,6,0.629891002,1.249581665
31,6,0.645602002,0.782164595
31,6,0.669554002,1.325373725
31,6,0.670842002,1.003242755
31,6,0.675993002,1.116930845
31,6,0.692992002,1.028503505
31,6,0.706127002,1.227469925
31,6,0.715141002,1.104305375
31,6,0.710763002,1.094828915
31,6,0.736261002,0.823219445
31,6,0.755835002,1.328532545
31,6,0.772060002,1.003242755
31,6,0.791119002,1.183256255
31,6,0.794468002,1.338009005
31,6,0.807860002,1.259058125
31,6,0.819708002,1.202209175
31,6,0.830267002,1.088511275
31,6,0.840312002,1.060081895
31,6,0.841342002,1.382222675
31,6,0.862719002,1.164303335
31,6,0.873536002,1.192732715
31,6,0.894398002,1.186415075
31,6,0.900064002,1.322224715
31,6,0.920926002,1.293795335
31,6,0.917320002,1.094828915
31,6,0.935606002,1.296954155
31,6,0.956211002,1.578040085
31,6,0.965740002,1.612777295
31,6,0.971406002,1.110623015
31,6,0.989435002,1.350644285
31,6,1.001540002,1.489602935
31,6,1.020341002,1.319065895
31,6,1.036567002,1.129566125
31,6,1.049445002,1.489602935
31,6,1.069792002,1.360120745
31,6,1.089366002,1.315907075
31,6,1.068761002,1.751735945
31,6,1.080094002,1.480136285
31,6,1.129029002,1.505397035
31,6,1.119499002,1.685420345
31,6,1.116151002,1.262216945
31,6,1.184145002,1.622253755
31,6,1.170495002,1.445389265
31,6,1.180539002,1.593824375
31,6,1.193159002,1.884386765
31,6,1.221748002,1.814902535
31,6,1.225096002,1.675943885
31,6,1.256002002,1.701204635
31,6,1.245443002,1.732792835
31,6,1.283303002,1.770688865
31,6,1.292575002,1.382222675
31,6,1.294893002,1.900180865
31,6,1.309316002,1.615936115
31,6,1.330435002,1.764371225
31,6,1.352585002,2.058092435
31,6,1.329663002,1.988608205
31,6,1.347434002,1.679102705
31,6,1.399460002,1.998084665
31,6,1.399717002,2.124408035
31,6,1.414655002,2.184415805
31,6,1.448137002,1.988608205
31,6,1.460242002,2.099147285
31,6,1.468741002,2.307590165
31,6,1.469257002,2.392858685
31,6,1.507117002,2.086512005
31,6,1.589792002,2.373915575
31,6,1.578459002,2.544452615
31,6,1.563779002,2.452866455
31,6,1.674527002,2.048615975
31,6,1.653150002,2.392858685
31,6,1.436805002,2.421288065
31,6,1.625592002,2.231788295
31,6,1.601639002,2.639207405
31,6,1.626879002,2.234947115
31,6,1.780896002,2.714999465
31,6,1.626879002,2.294954885
31,6,1.728098002,2.683421075
31,6,1.693328002,2.585517275
31,6,1.718311002,2.373915575
31,6,1.744581002,2.323384265
31,6,1.781412002,2.620254485
31,6,1.842709002,2.522350685
31,6,1.793259002,2.528668325
31,6,1.595458002,2.424446885
31,6,1.813348002,3.033981425
31,6,1.838846002,2.784483695
31,6,1.835240002,2.945554085
31,6,1.894993002,2.932918805
31,6,1.899886002,2.929759985
31,6,1.962472002,3.002403035
31,6,1.909931002,2.891863955
31,6,1.943671002,3.043457885
31,6,1.975092002,3.258218405
31,6,1.956033002,2.939236445
31,6,1.837816002,3.163473425
31,6,1.938262002,2.853967925
31,6,2.384089002,2.866593395
31,6,2.086871002,2.727634745
31,6,2.110823002,2.879228675
31,6,2.126277002,2.923442345
31,6,2.206119002,3.201369455
31,6,2.033299002,3.321384995
31,6,2.052359002,3.223481195
31,6,2.136579002,3.270853685
31,6,2.172636002,3.359281025
31,6,2.261235002,3.356122205
31,6,2.255569002,3.248741945
31,6,2.274886002,3.561406265
31,6,2.246297002,3.179257715
31,6,2.234192002,3.431924075
31,6,2.277461002,3.558247445
31,6,2.315837002,3.542463155
31,6,2.335411002,3.337169285
31,6,2.291112002,3.706682555
31,6,2.330260002,3.545621975
31,6,2.440751002,3.630890495
31,6,2.359106002,4.054093895
31,6,2.454917002,3.592994465
31,6,2.557681002,3.959348915
31,6,2.379453002,3.681421805
31,6,2.347516002,3.836174555
31,6,2.354213002,4.009880225
31,6,2.335669002,3.754064855
31,6,2.639069002,3.754064855
31,6,2.592451002,3.491931845
31,6,2.519821002,3.773007965
31,6,2.576998002,3.858286295
31,6,2.519821002,3.627731675
31,6,2.583437002,4.095148745
31,6,2.635978002,4.199370185
31,6,2.624131002,4.107784025
31,6,2.646795002,4.265695595
31,6,2.635978002,3.810913805
31,6,2.657098002,3.848809835
31,6,2.703200002,4.344646475
31,6,2.648341002,4.480456115
31,6,2.719941002,4.322544545
31,6,2.770165002,3.962507735
31,6,2.464704002,4.142521235
31,6,2.701912002,4.401495425
31,6,2.828630002,4.186734905
31,6,2.829402002,4.622573585
31,6,2.854901002,4.436242445
31,6,2.746727002,4.477297295
31,6,2.837129002,4.461503195
31,6,2.804935002,4.647844145
31,6,2.878338002,4.736271485
31,6,2.875247002,4.780485155
31,6,2.989860002,4.951032005
31,6,2.901518002,4.969984925
31,6,3.018191002,5.124737675
31,6,2.965907002,4.960508465
31,6,3.027206002,4.862604665
31,6,2.974922002,5.112102395
31,6,2.898943002,5.058412265
31,6,3.012010002,5.516352875
31,6,2.989860002,5.421607895
31,6,3.097004002,5.639527235
31,6,3.064809002,5.326862915
31,6,3.160878002,5.503727405
31,6,3.194103002,5.914295525
31,6,3.127395002,5.781644705
31,6,3.152893002,5.967985655
31,6,3.226040002,6.154316795
31,6,3.384695002,5.664797795
31,6,3.171180002,5.607948845
31,6,3.144652002,5.522670515
31,6,3.228615002,5.677423265
31,6,3.291717002,6.334340105
31,6,3.180452002,6.110103125
31,6,3.363060002,6.413290985
31,6,3.422556002,6.129056045
31,6,3.203890002,6.119579585
31,6,3.302792002,6.369077315
31,6,3.626799002,5.942715095
31,6,3.330350002,5.784803525
31,6,3.388558002,6.293285255
31,6,3.468401002,6.255379415
31,6,3.353788002,6.643845605
31,6,3.220373002,6.255379415
31,6,3.410451002,6.994405955
31,6,3.535109002,6.406983155
31,6,3.450887002,6.242753945
31,6,3.478188002,6.084842375
31,6,3.493642002,6.346975385
31,6,3.485915002,6.536465345
31,6,3.466856002,6.498569315
31,6,3.515277002,6.811233635
31,6,3.710763002,6.476457575
31,6,3.629632002,6.719647475
31,6,3.679084002,6.552259445
31,6,3.613921002,6.495410495
31,6,3.634526002,6.624892685
31,6,3.433631002,6.637527965
31,6,3.671872002,6.504886955
31,6,3.621133002,6.312228365
31,6,3.743731002,6.526988885
31,6,3.708960002,6.264855875
31,6,3.700203002,6.643845605
31,6,3.787516002,6.460673285
31,6,4.142948002,6.511204595
31,6,3.691962002,6.457514465
31,6,3.594089002,6.526988885
31,6,3.655131002,6.110103125
31,6,3.884616002,6.249071585
31,6,3.940764002,6.580679015
31,6,3.820483002,6.406983155
31,6,3.797561002,6.397506695
31,6,3.976822002,6.473298755
31,6,3.956475002,6.397506695
31,6,3.913462002,6.533306525
31,6,3.969095002,6.201689285
31,6,3.929688002,5.999564045
31,6,4.033227002,5.756383955
31,6,4.023183002,5.737431035
31,6,4.050741002,6.242753945
31,6,3.923249002,6.403824335
31,6,4.036833002,5.983779755
31,6,4.004381002,6.160634435
31,6,4.310620002,5.844811295
31,6,3.986609002,5.967985655
31,6,4.128267002,5.424766715
31,6,4.050484002,5.639527235
31,6,4.125949002,6.091150205
31,6,4.140372002,5.907977885
31,6,4.129297002,5.661638975
31,6,4.146039002,5.686899725
31,6,4.205535002,5.481615665
31,6,4.300317002,5.418449075
31,6,4.281515002,5.718487925
31,6,4.334058002,5.642686055
31,6,4.680993002,5.882707325
31,6,4.273531002,5.794279985
31,6,4.281515002,5.652162515
31,6,4.330709002,5.554258715
31,6,4.301863002,5.178427805
31,6,4.462323002,5.017357415
31,6,4.310620002,5.377394225
31,6,4.395357002,5.614256675
31,6,4.256532002,5.800597625
31,6,4.467989002,5.847970115
31,6,4.411068002,5.228959115
31,6,4.606557002,5.153157245
31,6,4.525941002,5.077365185
31,6,4.449960002,5.219482655
31,6,4.444809002,5.421607895
31,6,4.542940002,5.408972615
31,6,4.600118002,5.674264445
31,6,4.271728002,5.146839605
31,6,4.687174002,5.137363145
31,6,4.724521002,4.540463885
31,6,4.624587002,4.862604665
31,6,4.563287002,4.562565815
31,6,4.505336002,4.723636205
31,6,4.687174002,4.793120435
31,6,4.648797002,4.613097125
31,6,4.683568002,4.309909265
31,6,4.756716002,4.508875685
31,6,4.787881002,4.496250215
31,6,4.825743002,4.508875685
31,6,4.795865002,4.470979655
31,6,4.657812002,4.110942845
31,6,4.742550002,4.379393495
31,6,4.686917002,4.234117205
31,6,4.552727002,4.651002965
31,6,4.736626002,4.347805295
31,6,4.877770002,4.392028775
31,6,4.830894002,4.379393495
31,6,5.020203002,3.776166785
31,6,5.098760002,4.369917035
31,6,4.695159002,3.877229405
31,6,4.693871002,4.091989925
31,6,4.939070002,4.290956345
31,6,5.042353002,4.426765985
31,6,5.058322002,3.940395995
31,6,5.010673002,4.079354645
31,6,4.978478002,3.842492195
31,6,4.998567002,4.474138475
31,6,4.991613002,4.155156515
31,6,5.022778002,4.401495425
31,6,5.237844002,3.855127475
31,6,4.749762002,3.959348915
31,6,5.116016002,4.088831105
31,6,5.092321002,4.050935075
31,6,4.950403002,4.711010735
31,6,5.147697002,4.196211365
31,6,5.155424002,4.357281755
31,6,5.129152002,4.139362415
31,6,5.139970002,4.461503195
31,6,5.629859002,4.151997695
31,6,5.000113002,4.540463885
31,6,5.316144002,4.559406995
31,6,5.256131002,4.063570355
31,6,5.306099002,3.946713635
31,6,5.207967002,3.845651015
31,6,5.312023002,4.253060315
31,6,5.314083002,4.243583855
31,6,5.281373002,4.562565815
31,6,5.201270002,4.297273985
31,6,5.283948002,3.842492195
31,6,5.503394002,4.006721405
31,6,5.593027002,3.829856915
31,6,5.379505002,4.215164285
31,6,5.303008002,4.935237905
31,6,5.445957002,4.297273985
31,6,5.412473002,4.243583855
31,6,5.487682002,4.028823335
31,6,5.386459002,4.145680055
31,6,5.567012002,4.003562585
31,6,5.465274002,4.688898995
31,6,5.333658002,4.651002965
31,6,5.566497002,4.234117205
31,6,5.535847002,4.218323105
31,6,5.594057002,3.921443075
31,6,5.628828002,4.136203595
31,6,5.620844002,4.429924805
31,6,5.522969002,4.369917035
31,6,5.563922002,4.398336605
31,6,5.714855002,4.199370185
31,6,5.743445002,4.262536775
31,6,5.615950002,4.199370185
31,6,5.573194002,4.464662015
31,6,5.737779002,3.848809835
31,6,5.727991002,4.300432805
31,6,5.773066002,4.246742675
31,6,5.926318002,4.294115165
31,6,5.819428002,3.930919535
31,6,5.912667002,4.120419305
31,6,5.946666002,4.212005465
31,6,5.885622002,3.918284255
31,6,5.967786002,4.470979655
31,6,5.815564002,3.608778755
31,6,5.831533002,4.407813065
31,6,5.845699002,3.684580625
31,6,5.777959002,4.287807335
31,6,5.780535002,4.398336605
31,6,5.851108002,4.496250215
31,6,5.979635002,4.392028775
31,6,5.919106002,4.243583855
31,6,5.966241002,4.711010735
31,6,6.029345002,4.739430305
31,6,5.943575002,5.033141705
31,6,6.428062002,4.745747945
31,6,6.283308002,4.613097125
31,6,5.603844002,4.442560085
31,6,5.889486002,4.688898995
31,6,6.054329002,4.985769215
31,6,6.014921002,4.578359915
31,6,6.151690002,5.127896495
31,6,6.146796002,4.268854415
31,6,5.998952002,4.954190825
31,6,6.418275002,3.930919535
31,6,6.287944002,4.600471655
31,6,6.063602002,4.366758215
31,6,6.081374002,4.632050045
31,6,6.196765002,4.281489695
31,6,6.221749002,4.417289525
31,6,6.249309002,4.373075855
31,6,6.389942002,4.186734905
31,6,6.020845002,4.158315335
31,6,6.197280002,4.060411535
31,6,6.138812002,4.584677555
31,6,6.336367002,4.322544545
31,6,6.320913002,4.167791795
31,6,6.404108002,3.978292025
31,6,6.365215002,4.129895765
31,6,6.164569002,3.949872455
31,6,6.472622002,4.474138475
31,6,6.581832002,4.464662015
31,6,6.533151002,4.666787255
31,6,6.435017002,4.335179825
31,6,6.463864002,4.142521235
31,6,6.407199002,4.133044775
31,6,6.553757002,4.240425035
31,6,6.654467002,4.256219135
31,6,6.493485002,4.414130705
31,6,6.283823002,4.518352145
31,6,6.457940002,4.505716865
31,6,6.501727002,4.401495425
31,6,6.520788002,3.791960885
31,6,6.615059002,3.700374725
31,6,6.568696002,4.082513465
31,6,6.634634002,3.949872455
31,6,6.603983002,4.287807335
31,6,6.440426002,3.738270755
31,6,6.450728002,3.911976425
31,6,6.564059002,4.268854415
31,6,6.682800002,4.227799565
31,6,6.703148002,4.199370185
31,6,6.483182002,4.268854415
31,6,6.654982002,3.877229405
31,6,6.929554002,4.546781525
31,6,6.687179002,4.265695595
31,6,6.721436002,4.098307565
31,6,6.776556002,4.234117205
31,6,6.746678002,4.230958385
31,6,6.798192002,4.328862185
31,6,6.819571002,4.335179825
31,6,6.917191002,3.990927305
31,6,6.836055002,4.085672285
31,6,6.728132002,4.480456115
31,6,6.713193002,4.297273985
31,6,6.858464002,4.019356685
31,6,6.873146002,3.956190095
31,6,6.746162002,4.167791795
31,6,7.035159002,4.104625205
31,6,6.798192002,4.129895765
31,6,7.025629002,4.354122935
31,6,6.847646002,3.851968655
31,6,6.961751002,4.076205635
31,6,6.891176002,4.249901495
31,6,6.773980002,4.183576085
31,6,6.882933002,4.224640745
31,6,6.424199002,3.971974385
31,6,6.970251002,4.537305065
31,6,7.285264002,4.275172055
31,6,7.074568002,4.164632975
31,6,7.005023002,4.253060315
31,6,7.088992002,4.006721405
31,6,7.239673002,4.095148745
31,6,7.196658002,4.126736945
31,6,7.055765002,4.711010735
31,6,7.086416002,3.968825375
31,6,7.167295002,4.237266215
31,6,7.090280002,3.820380455
31,6,7.092083002,4.101466385
31,6,7.057826002,4.069887995
31,6,6.863615002,4.196211365
31,6,7.108052002,3.845651015
31,6,6.971796002,4.335179825
31,6,7.025886002,4.066729175
31,6,7.208506002,4.215164285
31,6,7.165234002,4.995245675
31,6,7.072765002,4.556248175
31,6,6.976948002,4.350964115
31,6,7.241734002,4.590995195
31,6,7.251006002,3.596153285
31,6,7.269294002,4.644685325
31,6,7.228855002,3.971974385
31,6,7.494673002,4.568883455
31,6,7.575294002,4.925761445
31,6,7.708719002,3.634049315
31,6,7.276506002,4.628891225
31,6,7.171673002,3.684580625
31,6,7.228082002,4.028823335
31,6,7.362279002,4.935237905
31,6,7.303809002,3.836174555
31,6,7.405809002,5.048935805
31,6,7.439809002,3.842492195
31,6,7.330339002,4.461503195
31,6,7.202325002,3.908817605
31,6,7.409930002,4.373075855
31,6,7.482309002,4.878388955
31,6,7.515537002,4.133044775
31,6,7.393703002,4.249901495
31,6,7.105477002,4.114101665
31,6,7.547218002,4.584677555
31,6,7.631961002,3.649843415
31,6,7.411218002,4.208846645
31,6,7.407612002,5.083673015
31,6,7.296340002,3.501398495
31,6,7.472264002,4.638367685
31,6,7.424870002,3.994086125
31,6,7.426158002,4.262536775
31,6,7.578643002,4.470979655
31,6,7.423067002,3.551929805
31,6,7.516824002,4.761542045
31,6,7.295309002,3.788802065
31,6,8.094830002,4.341497465
31,6,7.661068002,4.692057815
31,6,7.240446002,3.643525775
31,6,7.477673002,4.641526505
31,6,7.546703002,3.384551585
31,6,7.496476002,4.398336605
31,6,7.512703002,4.098307565
31,6,7.853221002,3.390859415
31,6,7.632734002,4.853128205
31,6,7.578385002,3.700374725
31,6,7.664416002,4.540463885
31,6,7.614704002,5.001563315
31,6,7.975828002,3.220322375
31,6,7.513476002,4.717318565
31,6,7.656689002,3.728794295
31,6,7.781872002,4.913135975
31,6,7.627067002,5.118420035
31,6,7.619598002,3.994086125
31,6,7.627325002,4.815232175
31,6,7.525840002,4.057252715
31,6,7.467370002,3.624572855
31,6,7.601052002,4.101466385
31,6,7.686825002,3.653002235
31,6,7.688371002,4.783643975
31,6,7.679098002,4.802596895
31,6,7.559325002,3.953031275
31,6,7.762811002,4.493091395
31,6,7.645355002,3.198210635
31,6,7.838539002,4.632050045
31,6,7.786508002,4.357281755
31,6,7.719023002,3.435082895
31,6,7.438264002,5.048935805
31,6,7.700219002,3.564565085
31,6,7.757659002,4.313068085
31,6,7.833645002,4.666787255
31,6,7.547991002,4.104625205
31,6,7.765902002,5.847970115
31,6,7.814069002,3.394018235
31,6,7.986132002,3.419288795
31,6,7.617022002,4.493091395
31,6,7.785220002,3.090830375
31,6,8.087103002,5.440560815
31,6,7.816387002,3.867752945
31,6,7.800160002,4.158315335
31,6,7.690947002,5.191053275
31,6,7.716704002,3.217163555
31,6,7.780069002,4.527828605
31,6,7.572203002,4.218323105
31,6,7.620370002,4.259377955
31,6,7.888767002,5.652162515
31,6,7.807629002,4.167791795
31,6,7.754311002,3.703533545
31,6,8.079118002,4.073046815
31,6,7.808402002,4.306750445
31,6,7.118613002,4.669946075
31,6,7.878721002,4.202529005
31,6,7.899070002,3.975133205
31,6,7.963465002,4.325703365
31,6,7.892373002,3.236106665
31,6,7.901388002,3.779325605
31,6,8.006223002,4.259377955
31,6,7.840084002,4.622573585
31,6,7.907828002,4.572042275
31,6,7.891600002,4.272013235
31,6,7.976601002,3.678262985
31,6,7.677810002,5.055253445
31,6,7.739371002,4.031982155
31,6,8.030435002,4.572042275
31,6,7.988192002,4.849969385
31,6,7.940798002,4.009880225
31,6,7.863782002,3.675104165
31,6,8.209454002,3.795119705
31,6,8.029920002,3.997244945
31,6,7.694810002,4.837334105
31,6,7.952904002,4.666787255
31,6,7.983813002,3.725635475
31,6,7.782902002,4.174109435
31,6,7.855281002,3.087671555
31,6,8.099724002,4.139362415
31,6,7.726235002,4.215164285
31,6,8.026056002,3.994086125
31,6,7.967843002,4.840492925
31,6,8.029663002,4.050935075
31,6,8.018329002,4.470979655
31,6,7.792947002,3.731953115
31,6,8.231348002,3.918284255
31,6,7.999011002,4.483614935
31,6,8.009056002,4.843651745
31,6,8.107452002,4.047776255
31,6,8.042799002,3.592994465
31,6,7.979692002,3.472978925
31,6,8.169786002,3.166632245
31,6,7.927661002,4.158315335
31,6,8.008283002,3.877229405
31,6,8.081694002,3.217163555
31,6,8.131149002,4.300432805
31,6,8.424277002,3.858286295
31,6,8.048208002,3.135044045
31,6,8.112346002,3.930919535
31,6,8.027602002,3.649843415
31,6,7.999011002,3.905658785
31,6,7.934616002,4.373075855
31,6,7.958055002,3.589835645
31,6,8.048723002,3.855127475
31,6,7.957798002,3.861445115
31,6,7.977631002,3.965666555
31,6,8.009829002,4.253060315
31,6,8.167210002,3.820380455
31,6,8.057224002,3.561406265
31,6,7.971965002,3.735111935
31,6,8.104103002,3.602461115
31,6,7.988965002,4.341497465
31,6,8.018844002,3.949872455
31,6,7.875888002,3.384551585
31,6,7.910918002,3.122418575
31,6,8.082982002,3.529827875
31,6,8.079118002,3.586676825
31,6,7.933585002,3.886705865
31,6,7.998238002,3.750906035
31,6,7.970419002,3.763531505
31,6,7.983041002,4.395177785
31,6,8.326396002,3.258218405
31,6,8.000556002,2.702364185
31,6,7.927919002,3.981450845
31,6,7.993601002,2.323384265
31,6,7.960631002,3.940395995
31,6,7.756629002,3.637208135
31,6,7.881812002,3.131885225
31,6,8.000298002,2.803436615
28,5.5,-0.002454002,0.195248647
28,5.5,-0.005544002,-0.224795933
28,5.5,0.004499998,0.473175757
28,5.5,-0.010695002,0.059439007
28,5.5,-0.003226002,0.248938777
28,5.5,-0.007090002,0.040495897
28,5.5,-0.001166002,0.043654717
28,5.5,-0.006060002,-0.117415673
28,5.5,0.005014998,0.593181487
28,5.5,-0.008635002,0.046813537
28,5.5,-0.006832002,-0.076360823
28,5.5,-0.005287002,-0.013194233
28,5.5,0.001408998,0.084709567
28,5.5,-0.003999002,0.049962547
28,5.5,-0.011211002,0.040495897
28,5.5,0.006044998,-0.041623613
28,5.5,-0.000651002,-0.161639153
28,5.5,0.002181998,0.119446777
28,5.5,-0.000393002,0.132082057
28,5.5,-0.002711002,-0.259542953
28,5.5,0.013256998,0.021542977
28,5.5,0.000893998,-0.028988333
28,5.5,0.000378998,0.233144677
28,5.5,-0.002711002,-0.041623613
28,5.5,0.001408998,-0.272168423
28,5.5,-0.001166002,-0.357446753
28,5.5,-0.000651002,-0.051100073
28,5.5,0.009650998,-0.796444253
28,5.5,0.001924998,0.012066517
28,5.5,0.007332998,-0.392183963
28,5.5,-0.003742002,-0.022670693
28,5.5,0.001924998,-0.095313743
28,5.5,0.000636998,-0.269009603
28,5.5,-0.005287002,0.299470087
28,5.5,0.003469998,0.293152447
28,5.5,-0.000393002,0.075233107
28,5.5,-0.001939002,-0.202694003
28,5.5,0.000893998,0.627928507
28,5.5,-0.001424002,-0.107949023
28,5.5,0.000636998,-0.641681693
28,5.5,-0.002454002,0.580546207
28,5.5,0.002954998,0.002590057
28,5.5,-0.005544002,-0.486928943
28,5.5,-0.001424002,0.776363617
28,5.5,0.001151998,-0.158480333
28,5.5,-0.000908002,-0.335335013
28,5.5,-0.005287002,-0.054258893
28,5.5,0.000893998,-0.130050953
28,5.5,0.012483998,-0.246907673
28,5.5,-0.010953002,-0.186899903
28,5.5,0.003211998,0.299470087
28,5.5,-0.021255002,0.037337077
28,5.5,0.001151998,-0.215319473
28,5.5,-0.000908002,2.023862077
28,5.5,0.020725998,-0.521675963
28,5.5,0.000121998,0.192089827
28,5.5,-0.001681002,1.742785957
28,5.5,0.001666998,0.482642407
28,5.5,-0.002454002,0.119446777
